label,dur,rate,proto,dpkts,sttl,dwin,dttl,smean,sbytes,decision,nn_output,threshold,result
ATTACK,0,0,512,0,508,0,0,38,2,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,285833,-420650,BLOCKED (Correct)
NORMAL,0,0,96,68,62,1,58,36,23,0,-754208,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,-47988,-420650,BLOCKED (Correct)
NORMAL,0,0,272,4,62,0,58,24,1,0,-725129,-420650,ALLOWED (Correct)
ATTACK,25,512,512,92,508,0,120,484,512,0,-725129,-420650,MISSED
ATTACK,0,0,272,0,508,0,0,16,1,1,263793,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,30,2,1,-44267,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,1,512,96,44,508,1,504,474,512,1,421771,-420650,BLOCKED (Correct)
ATTACK,0,0,96,36,508,1,504,18,9,1,-258776,-420650,BLOCKED (Correct)
NORMAL,0,0,96,20,508,1,504,30,12,1,-231752,-420650,FALSE ALARM
NORMAL,1,512,96,20,508,1,504,231,106,0,-674253,-420650,ALLOWED (Correct)
NORMAL,0,0,96,20,62,1,58,306,139,1,-357636,-420650,FALSE ALARM
ATTACK,0,0,272,0,508,0,0,30,2,1,-44267,-420650,BLOCKED (Correct)
ATTACK,0,0,272,4,508,0,120,30,2,1,-44267,-420650,BLOCKED (Correct)
NORMAL,1,512,96,68,62,1,58,48,25,0,-746636,-420650,ALLOWED (Correct)
ATTACK,2,512,96,28,124,1,504,10,5,0,-582148,-420650,MISSED
NORMAL,0,0,96,20,508,1,504,14,7,1,-265034,-420650,FALSE ALARM
ATTACK,0,0,96,44,508,1,504,14,11,1,-264251,-420650,BLOCKED (Correct)
NORMAL,0,0,96,20,508,1,504,113,38,1,-92190,-420650,FALSE ALARM
NORMAL,0,0,96,68,62,1,58,53,24,0,-742450,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,14,1,1,-48701,-420650,BLOCKED (Correct)
ATTACK,2,512,96,116,124,1,504,512,512,1,-233388,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,-233388,-420650,BLOCKED (Correct)
ATTACK,0,0,96,20,508,1,504,135,54,1,-66226,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,-66226,-420650,BLOCKED (Correct)
ATTACK,0,0,96,20,508,1,504,37,15,1,-218454,-420650,BLOCKED (Correct)
ATTACK,1,512,96,52,508,1,504,21,14,1,-248271,-420650,BLOCKED (Correct)
NORMAL,0,0,272,12,62,0,58,59,8,0,-731196,-420650,ALLOWED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,0,-731196,-420650,MISSED
ATTACK,1,512,96,148,124,1,504,512,512,1,-234579,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
NORMAL,0,0,96,164,62,1,58,337,512,1,-297909,-420650,FALSE ALARM
NORMAL,1,512,96,512,62,1,58,16,179,0,-1183004,-420650,ALLOWED (Correct)
ATTACK,1,512,512,0,508,0,0,18,7,0,-1183004,-420650,MISSED
NORMAL,0,0,96,292,62,1,58,17,65,0,-1275676,-420650,ALLOWED (Correct)
NORMAL,0,0,96,68,62,1,58,53,24,0,-742450,-420650,ALLOWED (Correct)
NORMAL,0,0,272,4,62,0,58,24,1,0,-725129,-420650,ALLOWED (Correct)
ATTACK,1,512,96,20,508,1,504,14,7,1,-265034,-420650,BLOCKED (Correct)
NORMAL,0,0,96,512,124,1,504,17,26,1,43241,-420650,FALSE ALARM
ATTACK,0,0,272,0,508,0,0,30,2,1,-44267,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,1,512,96,28,508,1,504,20,9,1,-251991,-420650,BLOCKED (Correct)
NORMAL,0,0,96,164,62,1,58,339,512,1,210380,-420650,FALSE ALARM
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
NORMAL,0,0,96,244,62,1,58,18,56,0,-742823,-420650,ALLOWED (Correct)
ATTACK,2,512,96,84,124,1,504,14,19,1,-250144,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,14,1,1,-250144,-420650,BLOCKED (Correct)
ATTACK,4,512,96,132,124,1,504,512,512,1,-112618,-420650,BLOCKED (Correct)
NORMAL,0,0,272,12,62,0,58,53,7,0,-729746,-420650,ALLOWED (Correct)
NORMAL,0,0,96,156,62,1,58,345,512,1,90109,-420650,FALSE ALARM
NORMAL,0,0,272,12,62,0,58,53,7,0,-729746,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
NORMAL,0,0,96,68,62,1,58,36,23,0,-754208,-420650,ALLOWED (Correct)
ATTACK,0,0,96,44,508,1,504,48,26,1,-189441,-420650,BLOCKED (Correct)
ATTACK,0,0,96,28,508,1,504,11,7,1,-265034,-420650,BLOCKED (Correct)
ATTACK,0,0,96,28,124,1,504,29,12,0,-566487,-420650,MISSED
ATTACK,0,0,512,0,508,0,0,38,2,0,-566487,-420650,MISSED
ATTACK,0,0,96,28,508,1,504,82,29,1,-133782,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
NORMAL,0,0,96,28,508,1,504,14,7,1,-265034,-420650,FALSE ALARM
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,96,20,508,1,504,64,23,1,-711,-420650,BLOCKED (Correct)
ATTACK,0,0,96,28,508,1,504,18,9,1,-256484,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,-47988,-420650,BLOCKED (Correct)
ATTACK,2,512,96,28,508,1,504,16,8,1,-263142,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
NORMAL,0,0,96,68,62,1,58,48,25,0,-746636,-420650,ALLOWED (Correct)
NORMAL,0,0,96,28,124,1,504,28,12,0,-566487,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,1,512,96,20,508,1,504,34,14,1,-222521,-420650,BLOCKED (Correct)
ATTACK,0,0,96,28,124,1,504,23,10,0,-571596,-420650,MISSED
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,787457,-420650,BLOCKED (Correct)
ATTACK,0,0,96,20,508,1,504,14,7,1,-265034,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,44,3,1,-40018,-420650,BLOCKED (Correct)
NORMAL,0,0,272,4,62,0,58,20,1,0,-726669,-420650,ALLOWED (Correct)
NORMAL,0,0,272,12,62,0,58,59,8,0,-731196,-420650,ALLOWED (Correct)
ATTACK,0,0,96,20,508,1,504,65,23,1,-155820,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,2,512,96,324,124,1,504,11,21,0,-582005,-420650,MISSED
NORMAL,0,0,96,212,62,1,58,16,45,1,77028,-420650,FALSE ALARM
ATTACK,0,0,96,132,124,1,504,36,21,0,-560226,-420650,MISSED
ATTACK,0,0,512,0,508,0,0,38,2,0,-560226,-420650,MISSED
NORMAL,0,0,96,20,508,1,504,113,38,1,-92190,-420650,FALSE ALARM
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,233037,-420650,BLOCKED (Correct)
ATTACK,0,0,512,4,508,0,120,59,8,1,233037,-420650,BLOCKED (Correct)
ATTACK,1,512,96,28,508,1,504,16,8,1,-263142,-420650,BLOCKED (Correct)
NORMAL,0,0,96,212,62,1,58,16,45,0,-758282,-420650,ALLOWED (Correct)
ATTACK,0,0,96,76,124,1,504,25,13,0,-568852,-420650,MISSED
ATTACK,0,0,512,0,508,0,0,38,2,0,-568852,-420650,MISSED
NORMAL,0,0,512,0,0,0,0,11,0,0,-568852,-420650,ALLOWED (Correct)
NORMAL,3,512,96,68,62,1,58,36,23,0,-754208,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,0,-559789,-420650,MISSED
NORMAL,0,0,96,244,62,1,58,17,55,0,-1278134,-420650,ALLOWED (Correct)
ATTACK,1,512,96,52,508,1,504,512,512,1,172175,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,172175,-420650,BLOCKED (Correct)
ATTACK,1,512,96,28,508,1,504,16,8,1,-263142,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,-263142,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,-263142,-420650,BLOCKED (Correct)
NORMAL,0,0,96,164,62,1,58,346,512,1,212523,-420650,FALSE ALARM
ATTACK,0,0,512,0,508,0,0,38,2,1,212523,-420650,BLOCKED (Correct)
ATTACK,0,0,96,36,508,1,504,27,14,1,-238603,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,96,36,508,1,504,92,38,1,-120780,-420650,BLOCKED (Correct)
ATTACK,0,0,96,28,508,1,504,80,28,1,-137065,-420650,BLOCKED (Correct)
NORMAL,47,130,512,0,2,0,0,19,5,1,-137065,-420650,FALSE ALARM
ATTACK,0,0,96,36,508,1,504,66,29,1,-152294,-420650,BLOCKED (Correct)
NORMAL,0,0,272,0,508,0,0,265,16,1,-106656,-420650,FALSE ALARM
NORMAL,0,0,96,68,62,1,58,53,24,0,-742450,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,7,512,96,84,124,1,504,14,19,0,-582801,-420650,MISSED
ATTACK,0,0,512,0,508,0,0,33,2,0,-582801,-420650,MISSED
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,1,512,96,148,124,1,504,512,512,1,-234579,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,-234579,-420650,BLOCKED (Correct)
ATTACK,56,512,512,0,508,0,0,123,407,1,-234579,-420650,BLOCKED (Correct)
ATTACK,1,512,96,28,508,1,504,41,16,1,-207341,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,-207341,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,96,28,124,1,504,23,10,0,-570523,-420650,MISSED
NORMAL,0,0,96,4,124,1,504,70,15,0,-532194,-420650,ALLOWED (Correct)
NORMAL,0,0,272,12,62,0,58,59,8,0,-731196,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
NORMAL,0,0,96,36,62,1,58,53,16,0,-742063,-420650,ALLOWED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,0,-742063,-420650,MISSED
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,-47988,-420650,BLOCKED (Correct)
ATTACK,56,512,512,0,508,0,0,123,229,1,-47988,-420650,BLOCKED (Correct)
NORMAL,0,0,96,28,62,1,58,14,4,0,-768279,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,-47988,-420650,BLOCKED (Correct)
ATTACK,1,512,96,28,508,1,504,14,7,1,-265034,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,-265034,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,-265034,-420650,BLOCKED (Correct)
NORMAL,0,0,272,4,62,0,58,24,1,0,-518477,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
NORMAL,0,0,96,20,508,1,504,14,7,1,-265034,-420650,FALSE ALARM
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
NORMAL,0,0,96,28,508,1,504,68,24,1,-151712,-420650,FALSE ALARM
NORMAL,0,0,512,0,0,0,0,11,0,1,-151712,-420650,FALSE ALARM
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
NORMAL,1,512,96,44,508,1,504,490,512,1,440683,-420650,FALSE ALARM
NORMAL,0,0,96,140,62,1,58,20,34,0,-762636,-420650,ALLOWED (Correct)
ATTACK,0,0,96,28,124,1,504,10,6,0,-584253,-420650,MISSED
NORMAL,0,0,96,276,62,1,58,17,62,0,-1276667,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,96,36,124,1,504,28,12,0,-566487,-420650,MISSED
NORMAL,1,512,96,36,124,1,504,27,14,0,-566596,-420650,ALLOWED (Correct)
NORMAL,1,512,96,44,508,1,504,18,12,1,-257076,-420650,FALSE ALARM
ATTACK,1,512,96,44,508,1,504,14,9,1,-264354,-420650,BLOCKED (Correct)
ATTACK,0,0,96,20,508,1,504,37,14,1,-211206,-420650,BLOCKED (Correct)
NORMAL,0,0,96,164,62,1,58,28,32,0,-758759,-420650,ALLOWED (Correct)
ATTACK,52,78,272,0,508,0,0,254,32,1,-109270,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,1,512,96,28,508,1,504,14,7,1,-265034,-420650,BLOCKED (Correct)
ATTACK,0,0,96,20,508,1,504,68,24,1,-151712,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,229242,-420650,BLOCKED (Correct)
ATTACK,0,0,96,28,124,1,504,10,5,0,-582148,-420650,MISSED
NORMAL,0,0,96,68,62,1,58,36,23,0,-754208,-420650,ALLOWED (Correct)
ATTACK,0,0,96,36,508,1,504,32,16,1,-227916,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,7,0,1,-49824,-420650,BLOCKED (Correct)
ATTACK,56,512,512,0,508,0,0,41,80,1,-49824,-420650,BLOCKED (Correct)
ATTACK,0,0,96,44,508,1,504,27,16,1,-237158,-420650,BLOCKED (Correct)
NORMAL,0,0,96,92,62,1,58,46,57,0,-735895,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,108,7,1,-48920,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,-48920,-420650,BLOCKED (Correct)
NORMAL,0,0,96,20,508,1,504,13,7,1,-265034,-420650,FALSE ALARM
NORMAL,0,0,272,4,62,0,58,24,1,0,-725129,-420650,ALLOWED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,0,-725129,-420650,MISSED
ATTACK,0,0,272,0,508,0,0,16,1,1,347805,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,347805,-420650,BLOCKED (Correct)
NORMAL,0,0,96,52,508,1,504,382,270,1,321449,-420650,FALSE ALARM
NORMAL,0,0,96,164,62,1,58,347,512,1,190738,-420650,FALSE ALARM
NORMAL,14,512,96,512,62,1,58,27,243,0,-1074539,-420650,ALLOWED (Correct)
ATTACK,1,512,96,36,508,1,504,32,16,1,-225195,-420650,BLOCKED (Correct)
ATTACK,15,512,512,0,508,0,0,124,67,1,-225195,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,512,44,1,82274,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,-47988,-420650,BLOCKED (Correct)
NORMAL,0,0,272,4,62,0,58,21,1,1,284951,-420650,FALSE ALARM
ATTACK,1,512,96,28,508,1,504,16,8,1,75774,-420650,BLOCKED (Correct)
NORMAL,0,0,96,212,62,1,58,16,45,0,-839330,-420650,ALLOWED (Correct)
NORMAL,0,0,96,276,62,1,58,17,62,0,-1276667,-420650,ALLOWED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,0,-1276667,-420650,MISSED
NORMAL,1,512,96,84,508,1,504,512,512,1,173560,-420650,FALSE ALARM
NORMAL,0,0,96,68,62,1,58,113,70,0,-661874,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,-47988,-420650,BLOCKED (Correct)
NORMAL,0,0,96,292,62,1,58,17,65,1,47430,-420650,FALSE ALARM
ATTACK,0,0,96,28,508,1,504,16,8,1,-263142,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
NORMAL,0,0,96,92,62,1,58,76,66,0,-709690,-420650,ALLOWED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,0,-709690,-420650,MISSED
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,30,2,1,-44267,-420650,BLOCKED (Correct)
ATTACK,0,0,96,36,124,1,504,10,5,0,-582148,-420650,MISSED
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
NORMAL,0,0,272,12,62,0,58,53,7,0,-729746,-420650,ALLOWED (Correct)
ATTACK,1,512,96,28,508,1,504,39,15,1,-213197,-420650,BLOCKED (Correct)
NORMAL,1,512,96,164,62,1,58,19,39,0,-763725,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,26,2,1,-47988,-420650,BLOCKED (Correct)
NORMAL,1,512,96,28,508,1,504,14,7,1,-265034,-420650,FALSE ALARM
NORMAL,0,0,96,500,62,1,58,20,121,0,-1247799,-420650,ALLOWED (Correct)
ATTACK,14,512,512,0,508,0,0,10,13,0,-1247799,-420650,MISSED
ATTACK,0,0,512,0,508,0,0,38,2,0,-1247799,-420650,MISSED
NORMAL,0,0,96,28,508,1,504,14,7,1,18662,-420650,FALSE ALARM
NORMAL,0,0,96,364,62,1,58,16,80,0,-1269407,-420650,ALLOWED (Correct)
ATTACK,0,0,96,36,124,1,504,28,12,0,-566880,-420650,MISSED
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,30,2,1,-44267,-420650,BLOCKED (Correct)
ATTACK,0,0,96,28,508,1,504,16,8,1,-263142,-420650,BLOCKED (Correct)
NORMAL,0,0,96,92,62,1,58,46,57,0,-735895,-420650,ALLOWED (Correct)
NORMAL,0,0,96,512,62,1,58,16,179,0,-1183004,-420650,ALLOWED (Correct)
NORMAL,2,512,96,28,508,1,504,63,23,1,-161889,-420650,FALSE ALARM
NORMAL,0,0,96,28,508,1,504,14,7,1,-265034,-420650,FALSE ALARM
NORMAL,0,0,96,244,62,1,58,18,56,0,-1277676,-420650,ALLOWED (Correct)
NORMAL,0,0,96,116,62,1,58,67,69,0,-708952,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,1,512,96,28,508,1,504,113,38,0,-670860,-420650,MISSED
ATTACK,0,0,96,28,508,1,504,56,21,1,-174293,-420650,BLOCKED (Correct)
NORMAL,0,0,96,68,62,1,58,48,25,0,-746636,-420650,ALLOWED (Correct)
ATTACK,0,0,96,28,124,1,504,10,5,0,-582148,-420650,MISSED
NORMAL,0,0,96,196,62,1,58,18,45,0,-757950,-420650,ALLOWED (Correct)
ATTACK,0,0,96,20,508,1,504,114,39,1,-90490,-420650,BLOCKED (Correct)
NORMAL,0,0,96,20,508,1,504,23,10,1,-246561,-420650,FALSE ALARM
ATTACK,0,0,512,0,508,0,0,38,2,1,-246561,-420650,BLOCKED (Correct)
ATTACK,0,0,96,28,508,1,504,44,20,1,-199409,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,33,2,1,-199409,-420650,BLOCKED (Correct)
ATTACK,1,512,96,116,124,1,504,510,512,1,-233800,-420650,BLOCKED (Correct)
NORMAL,0,0,272,12,62,0,58,54,7,0,-528346,-420650,ALLOWED (Correct)
NORMAL,0,0,96,316,62,1,58,17,70,0,-1273514,-420650,ALLOWED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,0,-1273514,-420650,MISSED
NORMAL,0,0,96,20,508,1,504,13,7,1,-265034,-420650,FALSE ALARM
ATTACK,0,0,272,0,508,0,0,22,1,1,-46197,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,-46197,-420650,BLOCKED (Correct)
NORMAL,0,0,272,4,62,0,58,20,1,0,-726669,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,285833,-420650,BLOCKED (Correct)
NORMAL,0,0,96,276,62,1,58,17,62,0,-1276667,-420650,ALLOWED (Correct)
NORMAL,1,512,96,156,62,1,58,347,512,1,-297107,-420650,FALSE ALARM
NORMAL,0,0,96,20,508,1,504,14,7,0,-684226,-420650,ALLOWED (Correct)
NORMAL,0,0,272,12,62,0,58,59,8,0,-731196,-420650,ALLOWED (Correct)
ATTACK,0,0,96,20,508,1,504,114,39,1,-90490,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,1,512,96,28,508,1,504,113,38,1,-92190,-420650,BLOCKED (Correct)
ATTACK,0,0,96,52,508,1,504,512,512,1,172175,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,172175,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-321004,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,176,11,1,-88450,-420650,BLOCKED (Correct)
ATTACK,1,512,96,36,508,1,504,471,362,1,375821,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,30,2,1,134416,-420650,BLOCKED (Correct)
NORMAL,0,0,272,4,62,0,58,24,1,0,-725129,-420650,ALLOWED (Correct)
NORMAL,0,0,96,20,508,1,504,14,7,1,-265034,-420650,FALSE ALARM
NORMAL,0,0,96,228,62,1,58,35,92,0,-680952,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,1,512,96,20,508,1,504,14,7,1,-265034,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,33,2,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
NORMAL,0,0,96,500,62,1,58,20,121,0,-1247799,-420650,ALLOWED (Correct)
ATTACK,1,512,96,28,508,1,504,34,16,1,-223394,-420650,BLOCKED (Correct)
ATTACK,0,0,96,44,124,1,504,27,11,0,-567708,-420650,MISSED
NORMAL,0,0,96,92,62,1,58,31,29,0,-757190,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,96,20,508,1,504,32,13,1,-89921,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,250189,-420650,BLOCKED (Correct)
NORMAL,0,0,96,0,508,0,0,10,1,1,-262742,-420650,FALSE ALARM
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,-47988,-420650,BLOCKED (Correct)
NORMAL,1,512,96,20,508,1,504,24,11,1,-242760,-420650,FALSE ALARM
ATTACK,0,0,512,4,508,0,120,55,8,1,-242760,-420650,BLOCKED (Correct)
ATTACK,1,512,512,4,508,0,120,59,8,1,-242760,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
NORMAL,0,0,272,12,62,0,58,59,8,0,-731196,-420650,ALLOWED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,0,-731196,-420650,MISSED
ATTACK,0,0,512,0,508,0,0,38,2,0,-731196,-420650,MISSED
NORMAL,0,0,96,4,124,1,504,70,15,0,-532194,-420650,ALLOWED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,0,-532194,-420650,MISSED
ATTACK,3,512,96,100,508,1,504,126,129,1,-64187,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,-64187,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,98,6,1,-64187,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,-64187,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,30,2,1,-44267,-420650,BLOCKED (Correct)
NORMAL,0,0,96,212,62,1,58,18,49,0,-1276398,-420650,ALLOWED (Correct)
ATTACK,4,512,96,460,124,1,504,11,25,0,-581371,-420650,MISSED
ATTACK,1,512,96,36,508,1,504,34,16,1,-223394,-420650,BLOCKED (Correct)
NORMAL,0,0,96,452,62,1,58,32,146,0,-1230528,-420650,ALLOWED (Correct)
ATTACK,0,0,96,20,508,1,504,25,11,1,-241359,-420650,BLOCKED (Correct)
ATTACK,0,0,96,28,508,1,504,10,5,1,-263445,-420650,BLOCKED (Correct)
ATTACK,1,512,512,0,508,0,0,38,5,1,-263445,-420650,BLOCKED (Correct)
