label,dur,rate,proto,dpkts,sttl,dwin,dttl,smean,sbytes,decision,nn_output,threshold
ATTACK,0,0,272,0,508,0,0,30,2,1,415860,-420650
ATTACK,0,0,96,28,508,1,504,16,8,1,683624,-420650
NORMAL,0,0,96,92,62,1,58,46,57,0,-674544,-420650
NORMAL,0,0,96,512,62,1,58,16,179,0,-1290274,-420650
NORMAL,2,512,96,28,508,1,504,63,23,1,670553,-420650
NORMAL,0,0,96,28,508,1,504,14,7,1,683971,-420650
NORMAL,0,0,96,244,62,1,58,18,56,0,-1864141,-420650
NORMAL,0,0,96,116,62,1,58,67,69,0,-623141,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,1,512,96,28,508,1,504,113,38,1,658010,-420650
ATTACK,0,0,96,28,508,1,504,56,21,1,673010,-420650
NORMAL,0,0,96,68,62,1,58,48,25,1,306607,-420650
ATTACK,0,0,96,28,124,1,504,10,5,1,1165576,-420650
NORMAL,0,0,96,196,62,1,58,18,45,0,-752826,-420650
ATTACK,0,0,96,20,508,1,504,114,39,1,630003,-420650
NORMAL,0,0,96,20,508,1,504,23,10,1,657190,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,105069,-420650
ATTACK,0,0,96,28,508,1,504,44,20,1,670446,-420650
ATTACK,0,0,512,0,508,0,0,33,2,1,105069,-420650
ATTACK,1,512,96,116,124,1,504,510,512,1,-11245,-420650
NORMAL,0,0,272,12,62,0,58,54,7,0,-476611,-420650
NORMAL,0,0,96,316,62,1,58,17,70,1,801866,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,105069,-420650
NORMAL,0,0,96,20,508,1,504,13,7,1,658730,-420650
ATTACK,0,0,272,0,508,0,0,22,1,1,436839,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,105069,-420650
NORMAL,0,0,272,4,62,0,58,20,1,0,-507477,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,0,0,96,276,62,1,58,17,62,0,-1786816,-420650
NORMAL,1,512,96,156,62,1,58,347,512,0,-1260282,-420650
NORMAL,0,0,96,20,508,1,504,14,7,1,658730,-420650
NORMAL,0,0,272,12,62,0,58,59,8,0,-475713,-420650
ATTACK,0,0,96,20,508,1,504,114,39,1,630003,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,1,512,96,28,508,1,504,113,38,1,658010,-420650
ATTACK,0,0,96,52,508,1,504,512,512,0,-445319,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,105069,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,105069,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,176,11,1,-26035,-420650
ATTACK,1,512,96,36,508,1,504,471,362,1,1019836,-420650
ATTACK,0,0,272,0,508,0,0,30,2,1,415860,-420650
NORMAL,0,0,272,4,62,0,58,24,1,1,1148268,-420650
NORMAL,0,0,96,20,508,1,504,14,7,1,658730,-420650
NORMAL,0,0,96,228,62,1,58,35,92,0,-1864896,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,1,512,96,20,508,1,504,14,7,1,658730,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,512,0,508,0,0,33,2,1,105069,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,0,0,96,500,62,1,58,20,121,0,-1300234,-420650
ATTACK,1,512,96,28,508,1,504,34,16,1,674347,-420650
ATTACK,0,0,96,44,124,1,504,27,11,1,1216924,-420650
NORMAL,0,0,96,92,62,1,58,31,29,0,-716084,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,96,20,508,1,504,32,13,1,277341,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,0,0,96,0,508,0,0,10,1,1,-397695,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,105069,-420650
NORMAL,1,512,96,20,508,1,504,24,11,1,656115,-420650
ATTACK,0,0,512,4,508,0,120,55,8,1,113178,-420650
ATTACK,1,512,512,4,508,0,120,59,8,1,120864,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,0,0,272,12,62,0,58,59,8,0,-475713,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,120864,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,120864,-420650
NORMAL,0,0,96,4,124,1,504,70,15,1,1119501,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,120864,-420650
ATTACK,3,512,96,100,508,1,504,126,129,1,781140,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,120864,-420650
ATTACK,0,0,512,0,508,0,0,98,6,1,120864,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,120864,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,30,2,1,415860,-420650
NORMAL,0,0,96,212,62,1,58,18,49,0,-1923188,-420650
ATTACK,4,512,96,460,124,1,504,11,25,1,1562342,-420650
ATTACK,1,512,96,36,508,1,504,34,16,1,700644,-420650
NORMAL,0,0,96,452,62,1,58,32,146,0,-1462605,-420650
ATTACK,0,0,96,20,508,1,504,25,11,1,654902,-420650
ATTACK,0,0,96,28,508,1,504,10,5,1,688064,-420650
ATTACK,1,512,512,0,508,0,0,38,5,1,120864,-420650
ATTACK,0,0,272,0,508,0,0,416,26,1,1261164,-420650
ATTACK,0,0,96,60,124,1,504,43,20,1,1265819,-420650
ATTACK,1,512,96,36,508,1,504,49,26,1,877960,-420650
NORMAL,0,0,96,28,508,1,504,141,57,1,655741,-420650
NORMAL,0,0,272,12,62,0,58,59,8,1,803093,-420650
NORMAL,0,0,96,68,62,1,58,53,24,0,-718351,-420650
NORMAL,0,0,96,276,62,1,58,17,62,0,-1786816,-420650
NORMAL,0,0,272,4,62,0,58,24,1,0,-504938,-420650
ATTACK,1,512,96,36,508,1,504,271,141,1,724260,-420650
ATTACK,0,0,96,28,124,1,504,30,13,1,1168965,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,120864,-420650
ATTACK,0,0,96,28,508,1,504,16,8,1,683624,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,96,44,508,1,504,475,512,1,1062998,-420650
ATTACK,0,0,96,36,124,1,504,29,12,0,1189898,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,120864,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,0,0,272,0,508,0,0,7,0,1,1077683,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,0,0,96,92,62,1,58,34,31,0,-710151,-420650
NORMAL,0,0,272,12,62,0,58,59,8,0,-475713,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,120864,-420650
ATTACK,0,0,272,0,508,0,0,30,2,1,415860,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,14,1,1,457637,-420650
ATTACK,28,512,512,0,508,0,0,19,19,1,120864,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,1,512,96,68,62,1,58,48,25,1,708428,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,0,0,96,196,62,1,58,18,47,0,-769669,-420650
NORMAL,0,0,96,4,124,1,504,70,15,0,1119501,-420650
NORMAL,0,0,96,28,124,1,504,27,14,1,242938,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,0,0,96,92,62,1,58,46,57,0,-674544,-420650
NORMAL,0,0,272,4,62,0,58,24,1,0,-504938,-420650
NORMAL,0,0,272,4,62,0,58,24,1,0,-504938,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,0,0,272,4,62,0,58,20,1,0,-507477,-420650
ATTACK,0,0,272,0,508,0,0,30,2,1,415860,-420650
NORMAL,0,0,272,12,62,0,58,59,8,0,-475713,-420650
ATTACK,0,0,96,20,508,1,504,22,10,0,-1364333,-420650
NORMAL,0,0,96,196,62,1,58,18,46,0,-734450,-420650
ATTACK,4,512,96,28,508,1,504,16,8,1,683624,-420650
ATTACK,0,0,272,0,508,0,0,14,1,1,1313978,-420650
ATTACK,0,0,96,52,508,1,504,512,512,0,-445319,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,0,0,96,68,62,1,58,48,25,1,306607,-420650
ATTACK,0,0,96,28,124,1,504,28,12,1,1167165,-420650
ATTACK,0,0,272,0,508,0,0,30,2,1,415860,-420650
NORMAL,0,0,96,68,62,1,58,36,23,0,-748191,-420650
NORMAL,0,0,272,4,62,0,58,24,1,1,817188,-420650
ATTACK,0,0,96,28,124,1,504,27,11,1,1165918,-420650
NORMAL,0,0,96,212,62,1,58,18,49,1,35771,-420650
NORMAL,0,0,272,4,62,0,58,24,1,0,-504938,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,120864,-420650
ATTACK,2,512,96,28,508,1,504,16,8,1,683624,-420650
NORMAL,0,0,96,500,62,1,58,20,121,0,-1300234,-420650
ATTACK,1,512,96,28,508,1,504,16,8,1,683624,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,120864,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,120864,-420650
NORMAL,0,0,96,28,508,1,504,32,16,1,675288,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,1340103,-420650
NORMAL,0,0,512,0,0,0,0,11,0,1,120864,-420650
NORMAL,0,0,96,20,508,1,504,15,8,1,557080,-420650
ATTACK,1,512,512,0,508,0,0,38,5,1,120864,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,5,512,96,84,124,1,504,14,19,1,1347407,-420650
NORMAL,0,0,512,0,0,0,0,11,0,1,120864,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,120864,-420650
ATTACK,56,512,512,0,508,0,0,124,271,1,120864,-420650
ATTACK,0,0,272,0,508,0,0,254,16,1,-182927,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,0,0,272,4,62,0,58,24,1,0,-504938,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,0,0,272,4,62,0,58,24,1,0,-504938,-420650
ATTACK,0,0,272,0,508,0,0,30,2,1,415860,-420650
ATTACK,1,512,96,28,508,1,504,16,8,1,683624,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,254,16,1,-182927,-420650
ATTACK,0,0,272,0,508,0,0,7,0,1,469112,-420650
NORMAL,1,512,96,68,62,1,58,48,25,0,-727483,-420650
ATTACK,1,512,96,28,508,1,504,40,16,1,676961,-420650
ATTACK,0,0,272,0,508,0,0,254,16,1,-182927,-420650
NORMAL,0,0,272,4,62,0,58,20,1,0,-421176,-420650
ATTACK,2,512,96,164,124,1,504,512,512,1,750149,-420650
ATTACK,1,512,96,44,508,1,504,241,142,1,699959,-420650
NORMAL,0,0,96,212,62,1,58,16,45,0,-1923518,-420650
NORMAL,0,0,96,28,62,1,58,14,4,0,-815210,-420650
ATTACK,0,0,96,44,508,1,504,19,11,1,732181,-420650
ATTACK,55,512,512,0,508,0,0,123,254,1,120864,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,1,512,96,76,508,1,504,512,512,1,60333,-420650
NORMAL,0,0,272,0,508,0,0,254,16,1,-182927,-420650
NORMAL,0,0,96,164,62,1,58,26,35,0,-678388,-420650
ATTACK,1,512,96,28,508,1,504,29,15,1,676985,-420650
ATTACK,56,512,272,0,508,0,0,26,102,1,166983,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,96,20,508,1,504,31,13,1,653095,-420650
ATTACK,0,0,96,76,124,1,504,87,74,0,-898172,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,120864,-420650
ATTACK,1,512,96,108,124,1,504,486,512,1,589697,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,1,512,96,212,62,1,58,16,45,0,-1924238,-420650
ATTACK,0,0,96,44,124,1,504,27,12,1,1216936,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,120864,-420650
NORMAL,0,0,96,268,62,1,58,17,60,0,-1804789,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,14,1,1,457637,-420650
ATTACK,1,512,96,28,508,1,504,14,7,1,683971,-420650
NORMAL,1,512,96,52,508,1,504,241,142,1,724544,-420650
ATTACK,0,0,96,20,508,1,504,25,11,1,654902,-420650
ATTACK,1,512,96,36,508,1,504,71,30,1,687044,-420650
ATTACK,1,512,96,28,508,1,504,15,8,1,683624,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,512,0,508,0,0,14,1,1,120864,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,1,512,96,28,508,1,504,16,8,0,-842789,-420650
NORMAL,0,0,96,20,508,1,504,113,38,1,631464,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,0,0,96,68,62,1,58,53,24,0,-718351,-420650
ATTACK,3,512,96,44,124,1,504,40,19,1,892261,-420650
NORMAL,0,0,272,12,62,0,58,59,8,1,469609,-420650
ATTACK,0,0,272,0,508,0,0,30,2,1,415860,-420650
ATTACK,0,0,96,20,508,1,504,16,8,1,658255,-420650
ATTACK,1,512,96,28,508,1,504,64,23,1,670696,-420650
NORMAL,0,0,96,28,124,1,504,28,12,1,1167165,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,120864,-420650
NORMAL,0,0,96,196,62,1,58,18,45,0,-773091,-420650
ATTACK,0,0,272,0,508,0,0,16,1,0,548906,-420650
NORMAL,1,512,96,68,62,1,58,48,25,0,-727483,-420650
ATTACK,0,0,96,28,508,1,504,16,8,1,683624,-420650
NORMAL,18,512,96,36,62,1,58,53,16,0,-774451,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,0,0,272,12,62,0,58,54,7,0,-476611,-420650
ATTACK,0,0,96,28,124,1,504,23,10,1,1164280,-420650
ATTACK,2,512,96,36,508,1,504,48,18,1,701275,-420650
ATTACK,3,512,96,116,124,1,504,512,512,1,654279,-420650
NORMAL,0,0,96,20,62,1,58,306,139,1,-214439,-420650
ATTACK,0,0,272,0,508,0,0,16,1,0,-708818,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,512,0,0,0,0,18,0,1,120864,-420650
ATTACK,0,0,272,0,508,0,0,264,16,0,-502283,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,120864,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,30,2,1,404007,-420650
NORMAL,0,0,272,4,62,0,58,24,1,0,-504938,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,428378,-420650
NORMAL,0,0,96,292,62,1,58,17,65,0,-1735173,-420650
ATTACK,0,0,96,20,508,1,504,27,12,1,656423,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,0,0,512,0,0,0,0,11,0,1,120864,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,120864,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,120864,-420650
ATTACK,38,512,96,60,508,1,504,25,23,1,765486,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,34,2,1,405104,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,120864,-420650
NORMAL,0,0,96,68,62,1,58,48,25,0,-727483,-420650
NORMAL,0,0,96,196,62,1,58,18,45,1,213996,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,1,512,96,68,62,1,58,53,24,0,-718351,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,120864,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,0,0,96,68,62,1,58,91,58,0,-628632,-420650
NORMAL,0,0,512,0,0,0,0,11,0,1,120864,-420650
NORMAL,0,0,272,4,62,0,58,20,1,0,-507477,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,120864,-420650
NORMAL,0,0,96,20,62,1,58,306,139,1,-214439,-420650
ATTACK,0,0,96,28,508,1,504,16,8,1,683624,-420650
NORMAL,1,512,96,52,508,1,504,18,13,1,757193,-420650
ATTACK,0,0,96,60,508,1,504,16,11,1,867462,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,0,0,96,212,62,1,58,16,45,0,-1924238,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,120864,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,0,0,272,4,62,0,58,24,1,0,-504938,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,120864,-420650
ATTACK,0,0,96,236,124,1,504,11,18,0,-732995,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,120864,-420650
ATTACK,0,0,272,0,508,0,0,30,2,1,415860,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,120864,-420650
NORMAL,0,0,272,12,62,0,58,53,7,0,-475738,-420650
NORMAL,0,0,96,196,62,1,58,18,45,0,-780789,-420650
ATTACK,0,0,272,0,508,0,0,16,1,0,451469,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,1326027,-420650
NORMAL,0,0,96,116,62,1,58,67,69,0,-624500,-420650
NORMAL,0,0,272,0,508,0,0,7,0,1,469112,-420650
NORMAL,0,0,272,4,62,0,58,24,1,0,-504938,-420650
ATTACK,2,512,96,84,124,1,504,281,311,1,691426,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,0,0,96,68,62,1,58,36,23,1,304628,-420650
NORMAL,0,0,96,196,62,1,58,18,45,0,-777223,-420650
ATTACK,0,0,512,0,508,0,0,38,2,0,120864,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,1,512,96,52,508,1,504,512,512,0,-445319,-420650
ATTACK,0,0,96,36,508,1,504,32,16,1,700681,-420650
ATTACK,0,0,96,28,124,1,504,27,12,1,874210,-420650
NORMAL,0,0,96,28,124,1,504,30,12,1,1169201,-420650
NORMAL,1,512,96,244,62,1,58,77,194,0,-1685858,-420650
ATTACK,2,512,96,76,124,1,504,49,41,1,1298384,-420650
ATTACK,0,0,96,76,124,1,504,24,13,1,1326715,-420650
ATTACK,4,512,96,84,124,1,504,14,19,1,1347407,-420650
NORMAL,0,0,96,276,62,1,58,17,62,0,-1786816,-420650
ATTACK,7,512,96,28,508,1,504,16,8,1,683624,-420650
ATTACK,0,0,272,0,508,0,0,22,1,1,436839,-420650
ATTACK,0,0,96,28,508,1,504,16,8,1,683624,-420650
NORMAL,0,0,96,268,62,1,58,17,60,0,-1804789,-420650
NORMAL,0,0,96,68,62,1,58,97,61,0,-615903,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,120864,-420650
ATTACK,0,0,272,0,508,0,0,16,1,0,-420915,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,96,28,508,1,504,31,13,1,898537,-420650
ATTACK,0,0,96,36,124,1,504,27,12,1,1188497,-420650
NORMAL,1,512,96,60,508,1,504,512,512,0,-433730,-420650
NORMAL,0,0,96,92,62,1,58,34,31,0,-710151,-420650
NORMAL,0,0,96,244,62,1,58,77,194,0,-1686418,-420650
ATTACK,1,512,96,364,124,1,504,11,21,1,1354819,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,120864,-420650
NORMAL,0,0,96,92,62,1,58,34,31,0,-710151,-420650
NORMAL,0,0,96,92,62,1,58,31,29,0,-791419,-420650
NORMAL,0,0,96,188,62,1,58,18,45,1,790447,-420650
ATTACK,0,0,272,0,508,0,0,16,1,0,-1274555,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,120864,-420650
ATTACK,1,512,96,28,508,1,504,16,8,1,683624,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,0,0,272,0,508,0,0,254,16,1,-182927,-420650
NORMAL,0,0,96,44,62,1,58,14,6,0,-799620,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,96,28,124,1,504,29,12,0,-1266055,-420650
NORMAL,0,0,96,20,62,1,58,306,139,1,-248031,-420650
NORMAL,0,0,272,12,62,0,58,53,7,0,-475738,-420650
NORMAL,0,0,96,268,62,1,58,17,62,0,-1806974,-420650
ATTACK,1,512,96,28,508,1,504,14,7,1,683971,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,120864,-420650
ATTACK,0,0,96,36,124,1,504,28,12,1,1188497,-420650
ATTACK,0,0,272,0,508,0,0,30,2,1,415860,-420650
ATTACK,2,512,96,76,124,1,504,90,63,1,1337573,-420650
ATTACK,0,0,96,20,508,1,504,28,12,1,837671,-420650
ATTACK,0,0,272,0,508,0,0,138,9,1,81135,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,695764,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,96,28,508,1,504,31,15,1,675850,-420650
NORMAL,0,0,96,68,62,1,58,97,61,0,-615903,-420650
ATTACK,0,0,96,28,508,1,504,50,22,1,668707,-420650
NORMAL,0,0,272,4,62,0,58,24,1,0,-504938,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,0,0,272,12,62,0,58,54,7,0,-476611,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,120864,-420650
ATTACK,0,0,96,20,508,1,504,22,10,1,655884,-420650
ATTACK,45,512,96,512,508,1,504,512,512,1,720497,-420650
NORMAL,0,0,96,92,62,1,58,46,57,0,-674544,-420650
ATTACK,0,0,96,36,508,1,504,32,16,1,699485,-420650
ATTACK,1,512,96,116,124,1,504,511,512,0,-987797,-420650
ATTACK,0,0,96,36,124,1,504,27,11,1,1188753,-420650
NORMAL,0,0,96,196,62,1,58,18,45,1,842646,-420650
NORMAL,0,0,272,0,508,0,0,7,0,1,469112,-420650
ATTACK,0,0,272,4,124,0,504,18,1,1,1607879,-420650
NORMAL,0,0,272,4,62,0,58,20,1,0,-507477,-420650
NORMAL,0,0,272,4,62,0,58,24,1,0,-504938,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,120864,-420650
ATTACK,0,0,512,0,508,0,0,33,2,1,120864,-420650
ATTACK,0,0,96,28,508,1,504,31,15,1,887287,-420650
NORMAL,0,0,96,92,62,1,58,32,33,0,-711892,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,5,512,96,92,124,1,504,358,485,1,1766813,-420650
NORMAL,0,0,272,0,508,0,0,254,16,1,-182927,-420650
NORMAL,0,0,96,92,62,1,58,46,57,0,-674544,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,96,28,508,1,504,45,21,1,668803,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,0,0,272,4,62,0,58,20,1,0,-507477,-420650
ATTACK,0,0,96,20,508,1,504,30,12,1,654682,-420650
ATTACK,0,0,512,0,508,0,0,14,1,1,120864,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,1,512,96,28,508,1,504,50,19,1,674639,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,0,0,96,196,62,1,58,18,45,0,-596987,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,96,36,124,1,504,26,11,1,1188753,-420650
ATTACK,2,512,96,44,508,1,504,135,73,1,681507,-420650
ATTACK,2,512,96,148,124,1,504,23,15,1,1620358,-420650
ATTACK,1,512,96,28,508,1,504,16,8,1,683624,-420650
NORMAL,0,0,96,156,62,1,58,339,512,0,-1268482,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,120864,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,120864,-420650
ATTACK,3,512,96,300,124,1,504,11,19,1,1114144,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,120864,-420650
NORMAL,0,0,272,4,62,0,58,24,1,0,-504938,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,1057350,-420650
NORMAL,0,0,96,292,62,1,58,17,65,0,-1735173,-420650
ATTACK,6,512,96,512,124,1,504,10,56,1,1614413,-420650
NORMAL,0,0,96,212,62,1,58,18,49,0,-1923188,-420650
NORMAL,0,0,512,0,0,0,0,11,0,1,120864,-420650
ATTACK,0,0,96,52,124,1,504,27,12,1,1245010,-420650
NORMAL,0,0,96,44,62,1,58,32,16,0,-785880,-420650
NORMAL,1,512,96,68,62,1,58,53,24,0,-718351,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,120864,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,1,512,96,28,508,1,504,18,9,1,682409,-420650
ATTACK,0,0,96,28,124,1,504,33,13,1,1170653,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,120864,-420650
NORMAL,0,0,272,12,62,0,58,53,7,0,-475738,-420650
NORMAL,0,0,96,44,508,1,504,14,9,1,734120,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,1,512,96,68,62,1,58,48,25,0,-727483,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,16,1,0,-1160047,-420650
NORMAL,12,512,96,196,508,1,504,512,512,1,-132508,-420650
NORMAL,0,0,96,20,508,1,504,113,38,1,631464,-420650
ATTACK,0,0,272,0,508,0,0,8,0,1,469112,-420650
NORMAL,1,512,96,68,62,1,58,48,25,1,891925,-420650
NORMAL,0,0,512,0,0,0,0,11,0,1,120864,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,120864,-420650
