label,dur,rate,proto,dpkts,sttl,dwin,dttl,smean,sbytes,decision,nn_output,threshold,result
ATTACK,0,0,272,0,508,0,0,16,1,1,693390,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
NORMAL,0,0,96,36,62,1,58,53,16,0,-996272,-420650,ALLOWED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,0,-996272,-420650,MISSED
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,451469,-420650,BLOCKED (Correct)
ATTACK,56,512,512,0,508,0,0,123,229,1,451469,-420650,BLOCKED (Correct)
NORMAL,0,0,96,28,62,1,58,14,4,1,241891,-420650,FALSE ALARM
ATTACK,0,0,272,0,508,0,0,16,1,1,972302,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,972302,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,972302,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,451469,-420650,BLOCKED (Correct)
ATTACK,1,512,96,28,508,1,504,14,7,1,-382677,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,-382677,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,-382677,-420650,BLOCKED (Correct)
NORMAL,0,0,272,4,62,0,58,24,1,0,-750623,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
NORMAL,0,0,96,20,508,1,504,14,7,1,-382677,-420650,FALSE ALARM
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
NORMAL,0,0,96,28,508,1,504,68,24,1,-356721,-420650,FALSE ALARM
NORMAL,0,0,512,0,0,0,0,11,0,1,-356721,-420650,FALSE ALARM
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
NORMAL,1,512,96,44,508,1,504,490,512,1,245187,-420650,FALSE ALARM
NORMAL,0,0,96,140,62,1,58,20,34,0,-1098608,-420650,ALLOWED (Correct)
ATTACK,0,0,96,28,124,1,504,10,6,1,293545,-420650,BLOCKED (Correct)
NORMAL,0,0,96,276,62,1,58,17,62,0,-2216706,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,96,36,124,1,504,28,12,0,-815985,-420650,MISSED
NORMAL,1,512,96,36,124,1,504,27,14,0,-812749,-420650,ALLOWED (Correct)
NORMAL,1,512,96,44,508,1,504,18,12,0,-651254,-420650,ALLOWED (Correct)
ATTACK,1,512,96,44,508,1,504,14,9,1,-380757,-420650,BLOCKED (Correct)
ATTACK,0,0,96,20,508,1,504,37,14,1,-373718,-420650,BLOCKED (Correct)
NORMAL,0,0,96,164,62,1,58,28,32,0,-997799,-420650,ALLOWED (Correct)
ATTACK,52,78,272,0,508,0,0,254,32,1,-162683,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,1,512,96,28,508,1,504,14,7,1,-382677,-420650,BLOCKED (Correct)
ATTACK,0,0,96,20,508,1,504,68,24,1,-356721,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,96,28,124,1,504,10,5,0,-824466,-420650,MISSED
NORMAL,0,0,96,68,62,1,58,36,23,0,-1000550,-420650,ALLOWED (Correct)
ATTACK,0,0,96,36,508,1,504,32,16,1,-368961,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,7,0,1,469112,-420650,BLOCKED (Correct)
ATTACK,56,512,512,0,508,0,0,41,80,1,469112,-420650,BLOCKED (Correct)
ATTACK,0,0,96,44,508,1,504,27,16,1,-365477,-420650,BLOCKED (Correct)
NORMAL,0,0,96,92,62,1,58,46,57,0,-959220,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,687795,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,108,7,1,185480,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,185480,-420650,BLOCKED (Correct)
NORMAL,0,0,96,20,508,1,504,13,7,1,-382677,-420650,FALSE ALARM
NORMAL,0,0,272,4,62,0,58,24,1,0,-750623,-420650,ALLOWED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,0,-750623,-420650,MISSED
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,451469,-420650,BLOCKED (Correct)
NORMAL,0,0,96,52,508,1,504,382,270,1,88422,-420650,FALSE ALARM
NORMAL,0,0,96,164,62,1,58,347,512,0,-1559101,-420650,ALLOWED (Correct)
NORMAL,14,512,96,512,62,1,58,27,243,0,-1978662,-420650,ALLOWED (Correct)
ATTACK,1,512,96,36,508,1,504,32,16,1,-367955,-420650,BLOCKED (Correct)
ATTACK,15,512,512,0,508,0,0,124,67,1,-367955,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,512,44,1,-27028,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,451469,-420650,BLOCKED (Correct)
NORMAL,0,0,272,4,62,0,58,21,1,0,-752656,-420650,ALLOWED (Correct)
ATTACK,1,512,96,28,508,1,504,16,8,1,-382049,-420650,BLOCKED (Correct)
NORMAL,0,0,96,212,62,1,58,16,45,0,-997817,-420650,ALLOWED (Correct)
NORMAL,0,0,96,276,62,1,58,17,62,0,-2216706,-420650,ALLOWED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,0,-2216706,-420650,MISSED
NORMAL,1,512,96,84,508,1,504,512,512,0,-699531,-420650,ALLOWED (Correct)
NORMAL,0,0,96,68,62,1,58,113,70,0,-554763,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,451469,-420650,BLOCKED (Correct)
NORMAL,0,0,96,292,62,1,58,17,65,0,-2215316,-420650,ALLOWED (Correct)
ATTACK,0,0,96,28,508,1,504,16,8,1,-382049,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
NORMAL,0,0,96,92,62,1,58,76,66,0,-920348,-420650,ALLOWED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,0,-920348,-420650,MISSED
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,30,2,1,415860,-420650,BLOCKED (Correct)
ATTACK,0,0,96,36,124,1,504,10,5,0,-824466,-420650,MISSED
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
NORMAL,0,0,272,12,62,0,58,53,7,0,-740115,-420650,ALLOWED (Correct)
ATTACK,1,512,96,28,508,1,504,39,15,1,-371187,-420650,BLOCKED (Correct)
NORMAL,1,512,96,164,62,1,58,19,39,0,-998354,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,26,2,1,451469,-420650,BLOCKED (Correct)
NORMAL,1,512,96,28,508,1,504,14,7,1,-382677,-420650,FALSE ALARM
NORMAL,0,0,96,500,62,1,58,20,121,0,-2156674,-420650,ALLOWED (Correct)
ATTACK,14,512,512,0,508,0,0,10,13,0,-2156674,-420650,MISSED
ATTACK,0,0,512,0,508,0,0,38,2,0,-2156674,-420650,MISSED
NORMAL,0,0,96,28,508,1,504,14,7,1,-382677,-420650,FALSE ALARM
NORMAL,0,0,96,364,62,1,58,16,80,0,-2201161,-420650,ALLOWED (Correct)
ATTACK,0,0,96,36,124,1,504,28,12,0,-815066,-420650,MISSED
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,30,2,1,415860,-420650,BLOCKED (Correct)
ATTACK,0,0,96,28,508,1,504,16,8,1,-382049,-420650,BLOCKED (Correct)
NORMAL,0,0,96,92,62,1,58,46,57,0,-959220,-420650,ALLOWED (Correct)
NORMAL,0,0,96,512,62,1,58,16,179,0,-2087071,-420650,ALLOWED (Correct)
NORMAL,2,512,96,28,508,1,504,63,23,1,-356224,-420650,FALSE ALARM
NORMAL,0,0,96,28,508,1,504,14,7,1,-382677,-420650,FALSE ALARM
NORMAL,0,0,96,244,62,1,58,18,56,0,-2221642,-420650,ALLOWED (Correct)
NORMAL,0,0,96,116,62,1,58,67,69,0,-921949,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,1,512,96,28,508,1,504,113,38,1,-354172,-420650,BLOCKED (Correct)
ATTACK,0,0,96,28,508,1,504,56,21,1,-361042,-420650,BLOCKED (Correct)
NORMAL,0,0,96,68,62,1,58,48,25,0,-991181,-420650,ALLOWED (Correct)
ATTACK,0,0,96,28,124,1,504,10,5,0,-824466,-420650,MISSED
NORMAL,0,0,96,196,62,1,58,18,45,0,-994960,-420650,ALLOWED (Correct)
ATTACK,0,0,96,20,508,1,504,114,39,1,-352533,-420650,BLOCKED (Correct)
NORMAL,0,0,96,20,508,1,504,23,10,1,75089,-420650,FALSE ALARM
ATTACK,0,0,512,0,508,0,0,38,2,1,75089,-420650,BLOCKED (Correct)
ATTACK,0,0,96,28,508,1,504,44,20,1,-361702,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,33,2,1,-361702,-420650,BLOCKED (Correct)
ATTACK,1,512,96,116,124,1,504,510,512,0,-1023456,-420650,MISSED
NORMAL,0,0,272,12,62,0,58,54,7,0,-740274,-420650,ALLOWED (Correct)
NORMAL,0,0,96,316,62,1,58,17,70,0,-2210026,-420650,ALLOWED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,0,-2210026,-420650,MISSED
NORMAL,0,0,96,20,508,1,504,13,7,1,-382677,-420650,FALSE ALARM
ATTACK,0,0,272,0,508,0,0,22,1,1,436839,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,436839,-420650,BLOCKED (Correct)
NORMAL,0,0,272,4,62,0,58,20,1,0,-754765,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
NORMAL,0,0,96,276,62,1,58,17,62,0,-2216706,-420650,ALLOWED (Correct)
NORMAL,1,512,96,156,62,1,58,347,512,0,-984222,-420650,ALLOWED (Correct)
NORMAL,0,0,96,20,508,1,504,14,7,1,-382677,-420650,FALSE ALARM
NORMAL,0,0,272,12,62,0,58,59,8,0,-736762,-420650,ALLOWED (Correct)
ATTACK,0,0,96,20,508,1,504,114,39,1,-352533,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,1,512,96,28,508,1,504,113,38,1,-354172,-420650,BLOCKED (Correct)
ATTACK,0,0,96,52,508,1,504,512,512,0,-701006,-420650,MISSED
ATTACK,0,0,512,0,508,0,0,38,2,0,-701006,-420650,MISSED
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,176,11,1,-26035,-420650,BLOCKED (Correct)
ATTACK,1,512,96,36,508,1,504,471,362,0,-760752,-420650,MISSED
ATTACK,0,0,272,0,508,0,0,30,2,1,415860,-420650,BLOCKED (Correct)
NORMAL,0,0,272,4,62,0,58,24,1,0,-750623,-420650,ALLOWED (Correct)
NORMAL,0,0,96,20,508,1,504,14,7,1,-382677,-420650,FALSE ALARM
NORMAL,0,0,96,228,62,1,58,35,92,0,-921208,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,1,512,96,20,508,1,504,14,7,1,-382677,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,33,2,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
NORMAL,0,0,96,500,62,1,58,20,121,0,-2156674,-420650,ALLOWED (Correct)
ATTACK,1,512,96,28,508,1,504,34,16,1,-367418,-420650,BLOCKED (Correct)
ATTACK,0,0,96,44,124,1,504,27,11,0,-815230,-420650,MISSED
NORMAL,0,0,96,92,62,1,58,31,29,0,-998266,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,96,20,508,1,504,32,13,1,215265,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
NORMAL,0,0,96,0,508,0,0,10,1,1,-397695,-420650,FALSE ALARM
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,451469,-420650,BLOCKED (Correct)
NORMAL,1,512,96,20,508,1,504,24,11,0,-644549,-420650,ALLOWED (Correct)
ATTACK,0,0,512,4,508,0,120,55,8,0,-644549,-420650,MISSED
ATTACK,1,512,512,4,508,0,120,59,8,0,-644549,-420650,MISSED
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
NORMAL,0,0,272,12,62,0,58,59,8,0,-722752,-420650,ALLOWED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,0,-722752,-420650,MISSED
ATTACK,0,0,512,0,508,0,0,38,2,0,-722752,-420650,MISSED
NORMAL,0,0,96,4,124,1,504,70,15,0,-790656,-420650,ALLOWED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,0,-790656,-420650,MISSED
ATTACK,3,512,96,100,508,1,504,126,129,1,-208972,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,-208972,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,98,6,1,-208972,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,-208972,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,30,2,1,415860,-420650,BLOCKED (Correct)
NORMAL,0,0,96,212,62,1,58,18,49,0,-2223508,-420650,ALLOWED (Correct)
ATTACK,4,512,96,460,124,1,504,11,25,0,-802263,-420650,MISSED
ATTACK,1,512,96,36,508,1,504,34,16,1,831614,-420650,BLOCKED (Correct)
NORMAL,0,0,96,452,62,1,58,32,146,0,-2137418,-420650,ALLOWED (Correct)
ATTACK,0,0,96,20,508,1,504,25,11,1,-377912,-420650,BLOCKED (Correct)
ATTACK,0,0,96,28,508,1,504,10,5,1,-388204,-420650,BLOCKED (Correct)
ATTACK,1,512,512,0,508,0,0,38,5,1,-388204,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,416,26,1,-107308,-420650,BLOCKED (Correct)
ATTACK,0,0,96,60,124,1,504,43,20,0,-805981,-420650,MISSED
ATTACK,1,512,96,36,508,1,504,49,26,0,-811180,-420650,MISSED
NORMAL,0,0,96,28,508,1,504,141,57,1,-340032,-420650,FALSE ALARM
NORMAL,0,0,272,12,62,0,58,59,8,0,-736762,-420650,ALLOWED (Correct)
NORMAL,0,0,96,68,62,1,58,53,24,0,-988346,-420650,ALLOWED (Correct)
NORMAL,0,0,96,276,62,1,58,17,62,0,-2216706,-420650,ALLOWED (Correct)
NORMAL,0,0,272,4,62,0,58,24,1,1,476507,-420650,FALSE ALARM
ATTACK,1,512,96,36,508,1,504,271,141,1,361526,-420650,BLOCKED (Correct)
ATTACK,0,0,96,28,124,1,504,30,13,0,-814266,-420650,MISSED
ATTACK,0,0,512,0,508,0,0,38,2,0,-814266,-420650,MISSED
ATTACK,0,0,96,28,508,1,504,16,8,1,-382049,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,96,44,508,1,504,475,512,0,-1232569,-420650,MISSED
ATTACK,0,0,96,36,124,1,504,29,12,0,-816417,-420650,MISSED
ATTACK,0,0,512,0,508,0,0,38,2,0,-816417,-420650,MISSED
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
NORMAL,0,0,272,0,508,0,0,7,0,1,469112,-420650,FALSE ALARM
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
NORMAL,0,0,96,92,62,1,58,34,31,0,-995278,-420650,ALLOWED (Correct)
NORMAL,0,0,272,12,62,0,58,59,8,0,-736762,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,30,2,1,415860,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,14,1,1,457637,-420650,BLOCKED (Correct)
ATTACK,28,512,512,0,508,0,0,19,19,1,457637,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
NORMAL,1,512,96,68,62,1,58,48,25,1,-4425,-420650,FALSE ALARM
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
NORMAL,0,0,96,196,62,1,58,18,47,0,-992000,-420650,ALLOWED (Correct)
NORMAL,0,0,96,4,124,1,504,70,15,0,-790656,-420650,ALLOWED (Correct)
NORMAL,0,0,96,28,124,1,504,27,14,0,-812749,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,1016982,-420650,BLOCKED (Correct)
NORMAL,0,0,96,92,62,1,58,46,57,0,-959220,-420650,ALLOWED (Correct)
NORMAL,0,0,272,4,62,0,58,24,1,0,-750623,-420650,ALLOWED (Correct)
NORMAL,0,0,272,4,62,0,58,24,1,0,-750623,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
NORMAL,0,0,272,4,62,0,58,20,1,0,-754765,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,30,2,1,415860,-420650,BLOCKED (Correct)
NORMAL,0,0,272,12,62,0,58,59,8,0,-736762,-420650,ALLOWED (Correct)
ATTACK,0,0,96,20,508,1,504,22,10,1,290558,-420650,BLOCKED (Correct)
NORMAL,0,0,96,196,62,1,58,18,46,0,-994960,-420650,ALLOWED (Correct)
ATTACK,4,512,96,28,508,1,504,16,8,1,-382049,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,14,1,1,457637,-420650,BLOCKED (Correct)
ATTACK,0,0,96,52,508,1,504,512,512,1,547918,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
NORMAL,0,0,96,68,62,1,58,48,25,0,-991181,-420650,ALLOWED (Correct)
ATTACK,0,0,96,28,124,1,504,28,12,0,-815985,-420650,MISSED
ATTACK,0,0,272,0,508,0,0,30,2,1,415860,-420650,BLOCKED (Correct)
NORMAL,0,0,96,68,62,1,58,36,23,0,-1000550,-420650,ALLOWED (Correct)
NORMAL,0,0,272,4,62,0,58,24,1,0,-750623,-420650,ALLOWED (Correct)
ATTACK,0,0,96,28,124,1,504,27,11,0,-815230,-420650,MISSED
NORMAL,0,0,96,212,62,1,58,18,49,0,-981490,-420650,ALLOWED (Correct)
NORMAL,0,0,272,4,62,0,58,24,1,0,-750623,-420650,ALLOWED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,0,-750623,-420650,MISSED
ATTACK,2,512,96,28,508,1,504,16,8,1,-382049,-420650,BLOCKED (Correct)
NORMAL,0,0,96,500,62,1,58,20,121,0,-2156674,-420650,ALLOWED (Correct)
ATTACK,1,512,96,28,508,1,504,16,8,1,-382049,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,-382049,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,451469,-420650,BLOCKED (Correct)
NORMAL,0,0,96,28,508,1,504,32,16,1,-368961,-420650,FALSE ALARM
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
NORMAL,0,0,512,0,0,0,0,11,0,1,451469,-420650,FALSE ALARM
NORMAL,0,0,96,20,508,1,504,15,8,1,-382049,-420650,FALSE ALARM
ATTACK,1,512,512,0,508,0,0,38,5,1,-382049,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,5,512,96,84,124,1,504,14,19,0,-813016,-420650,MISSED
NORMAL,0,0,512,0,0,0,0,11,0,0,-813016,-420650,ALLOWED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,0,-813016,-420650,MISSED
ATTACK,56,512,512,0,508,0,0,124,271,0,-813016,-420650,MISSED
ATTACK,0,0,272,0,508,0,0,254,16,1,-182927,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
NORMAL,0,0,272,4,62,0,58,24,1,0,-750623,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,1073569,-420650,BLOCKED (Correct)
NORMAL,0,0,272,4,62,0,58,24,1,0,-750623,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,30,2,1,415860,-420650,BLOCKED (Correct)
ATTACK,1,512,96,28,508,1,504,16,8,1,800112,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,254,16,1,-182927,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,7,0,1,469112,-420650,BLOCKED (Correct)
NORMAL,1,512,96,68,62,1,58,48,25,0,-991181,-420650,ALLOWED (Correct)
ATTACK,1,512,96,28,508,1,504,40,16,1,-371836,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,254,16,1,-182927,-420650,BLOCKED (Correct)
NORMAL,0,0,272,4,62,0,58,20,1,0,-754765,-420650,ALLOWED (Correct)
ATTACK,2,512,96,164,124,1,504,512,512,0,-1025210,-420650,MISSED
ATTACK,1,512,96,44,508,1,504,241,142,1,-188233,-420650,BLOCKED (Correct)
NORMAL,0,0,96,212,62,1,58,16,45,1,71750,-420650,FALSE ALARM
NORMAL,0,0,96,28,62,1,58,14,4,0,-1029047,-420650,ALLOWED (Correct)
ATTACK,0,0,96,44,508,1,504,19,11,1,-375948,-420650,BLOCKED (Correct)
ATTACK,55,512,512,0,508,0,0,123,254,1,-375948,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,1,512,96,76,508,1,504,512,512,1,275100,-420650,BLOCKED (Correct)
NORMAL,0,0,272,0,508,0,0,254,16,1,-182927,-420650,FALSE ALARM
NORMAL,0,0,96,164,62,1,58,26,35,0,-996158,-420650,ALLOWED (Correct)
ATTACK,1,512,96,28,508,1,504,29,15,1,482371,-420650,BLOCKED (Correct)
ATTACK,56,512,272,0,508,0,0,26,102,1,166983,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,96,20,508,1,504,31,13,1,-374932,-420650,BLOCKED (Correct)
ATTACK,0,0,96,76,124,1,504,87,74,0,-711317,-420650,MISSED
ATTACK,0,0,512,0,508,0,0,38,2,0,-711317,-420650,MISSED
ATTACK,1,512,96,108,124,1,504,486,512,0,-1047771,-420650,MISSED
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
NORMAL,1,512,96,212,62,1,58,16,45,0,-997817,-420650,ALLOWED (Correct)
ATTACK,0,0,96,44,124,1,504,27,12,0,-815953,-420650,MISSED
ATTACK,0,0,512,0,508,0,0,38,2,0,-815953,-420650,MISSED
NORMAL,0,0,96,268,62,1,58,17,60,0,-2219304,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,14,1,0,-592838,-420650,MISSED
ATTACK,1,512,96,28,508,1,504,14,7,1,-382677,-420650,BLOCKED (Correct)
NORMAL,1,512,96,52,508,1,504,241,142,1,-188233,-420650,FALSE ALARM
ATTACK,0,0,96,20,508,1,504,25,11,1,-377912,-420650,BLOCKED (Correct)
ATTACK,1,512,96,36,508,1,504,71,30,1,255219,-420650,BLOCKED (Correct)
ATTACK,1,512,96,28,508,1,504,15,8,1,-382049,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,14,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,1,512,96,28,508,1,504,16,8,1,-382049,-420650,BLOCKED (Correct)
NORMAL,0,0,96,20,508,1,504,113,38,1,-354172,-420650,FALSE ALARM
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
NORMAL,0,0,96,68,62,1,58,53,24,0,-988346,-420650,ALLOWED (Correct)
ATTACK,3,512,96,44,124,1,504,40,19,0,-811331,-420650,MISSED
NORMAL,0,0,272,12,62,0,58,59,8,0,-736762,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,30,2,1,415860,-420650,BLOCKED (Correct)
ATTACK,0,0,96,20,508,1,504,16,8,1,-382049,-420650,BLOCKED (Correct)
ATTACK,1,512,96,28,508,1,504,64,23,1,-356347,-420650,BLOCKED (Correct)
NORMAL,0,0,96,28,124,1,504,28,12,0,-815985,-420650,ALLOWED (Correct)
